page_name,page_path,document,doc_type,format,page_number,doc_page_count,contains_passport,is_edge_case,distortion,source_image
negative_edge_00265_p02.jpg,data\pages\negative_edge\negative_edge_00265_p02.jpg,negative_edge_00265.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00265_p03.jpg,data\pages\negative_edge\negative_edge_00265_p03.jpg,negative_edge_00265.pdf,negative_edge,pdf,3,3,0,0,,
negative_normal_00266_p01.jpg,data\pages\negative_normal\negative_normal_00266_p01.jpg,negative_normal_00266.docx,negative_normal,docx,1,2,0,0,,
negative_normal_00266_p02.jpg,data\pages\negative_normal\negative_normal_00266_p02.jpg,negative_normal_00266.docx,negative_normal,docx,2,2,0,0,gentle,19.jpg
negative_edge_00267_p01.jpg,data\pages\negative_edge\negative_edge_00267_p01.jpg,negative_edge_00267.pdf,negative_edge,pdf,1,4,0,0,,
negative_edge_00267_p02.jpg,data\pages\negative_edge\negative_edge_00267_p02.jpg,negative_edge_00267.pdf,negative_edge,pdf,2,4,0,0,,
negative_edge_00267_p03.jpg,data\pages\negative_edge\negative_edge_00267_p03.jpg,negative_edge_00267.pdf,negative_edge,pdf,3,4,0,1,shadow,19.jpg
negative_normal_00268_p01.jpg,data\pages\negative_normal\negative_normal_00268_p01.jpg,negative_normal_00268.pdf,negative_normal,pdf,1,4,0,0,gentle,2.jpg
negative_normal_00268_p02.jpg,data\pages\negative_normal\negative_normal_00268_p02.jpg,negative_normal_00268.pdf,negative_normal,pdf,2,4,0,0,,
negative_normal_00268_p03.jpg,data\pages\negative_normal\negative_normal_00268_p03.jpg,negative_normal_00268.pdf,negative_normal,pdf,3,4,0,0,,
negative_edge_00269_p01.jpg,data\pages\negative_edge\negative_edge_00269_p01.jpg,negative_edge_00269.pdf,negative_edge,pdf,1,2,0,1,noise,2.jpg
negative_edge_00269_p02.jpg,data\pages\negative_edge\negative_edge_00269_p02.jpg,negative_edge_00269.pdf,negative_edge,pdf,2,2,0,0,,
negative_normal_00270_p01.jpg,data\pages\negative_normal\negative_normal_00270_p01.jpg,negative_normal_00270.pdf,negative_normal,pdf,1,4,0,0,,
negative_normal_00270_p02.jpg,data\pages\negative_normal\negative_normal_00270_p02.jpg,negative_normal_00270.pdf,negative_normal,pdf,2,4,0,0,,
negative_normal_00270_p03.jpg,data\pages\negative_normal\negative_normal_00270_p03.jpg,negative_normal_00270.pdf,negative_normal,pdf,3,4,0,0,gentle,3.jpg
negative_edge_00271_p01.jpg,data\pages\negative_edge\negative_edge_00271_p01.jpg,negative_edge_00271.pdf,negative_edge,pdf,1,2,0,1,rotated,3.jpg
negative_edge_00271_p02.jpg,data\pages\negative_edge\negative_edge_00271_p02.jpg,negative_edge_00271.pdf,negative_edge,pdf,2,2,0,0,,
negative_normal_00272_p01.jpg,data\pages\negative_normal\negative_normal_00272_p01.jpg,negative_normal_00272.pdf,negative_normal,pdf,1,2,0,0,gentle,4.jpg
negative_normal_00272_p02.jpg,data\pages\negative_normal\negative_normal_00272_p02.jpg,negative_normal_00272.pdf,negative_normal,pdf,2,2,0,0,,
negative_edge_00273_p01.jpg,data\pages\negative_edge\negative_edge_00273_p01.jpg,negative_edge_00273.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00273_p02.jpg,data\pages\negative_edge\negative_edge_00273_p02.jpg,negative_edge_00273.docx,negative_edge,docx,2,3,0,1,rotated,4.jpg
negative_edge_00273_p03.jpg,data\pages\negative_edge\negative_edge_00273_p03.jpg,negative_edge_00273.docx,negative_edge,docx,3,3,0,0,,
negative_normal_00274_p01.jpg,data\pages\negative_normal\negative_normal_00274_p01.jpg,negative_normal_00274.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00274_p02.jpg,data\pages\negative_normal\negative_normal_00274_p02.jpg,negative_normal_00274.docx,negative_normal,docx,2,3,0,0,gentle,5.jpg
negative_normal_00274_p03.jpg,data\pages\negative_normal\negative_normal_00274_p03.jpg,negative_normal_00274.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00275_p01.jpg,data\pages\negative_edge\negative_edge_00275_p01.jpg,negative_edge_00275.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00275_p02.jpg,data\pages\negative_edge\negative_edge_00275_p02.jpg,negative_edge_00275.pdf,negative_edge,pdf,2,3,0,1,pixelated,5.jpg
negative_edge_00275_p03.jpg,data\pages\negative_edge\negative_edge_00275_p03.jpg,negative_edge_00275.pdf,negative_edge,pdf,3,3,0,0,,
negative_normal_00276_p01.jpg,data\pages\negative_normal\negative_normal_00276_p01.jpg,negative_normal_00276.pdf,negative_normal,pdf,1,2,0,0,,
negative_normal_00276_p02.jpg,data\pages\negative_normal\negative_normal_00276_p02.jpg,negative_normal_00276.pdf,negative_normal,pdf,2,2,0,0,gentle,6.jpg
negative_edge_00277_p01.jpg,data\pages\negative_edge\negative_edge_00277_p01.jpg,negative_edge_00277.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00277_p02.jpg,data\pages\negative_edge\negative_edge_00277_p02.jpg,negative_edge_00277.docx,negative_edge,docx,2,3,0,1,pixelated,6.jpg
negative_edge_00277_p03.jpg,data\pages\negative_edge\negative_edge_00277_p03.jpg,negative_edge_00277.docx,negative_edge,docx,3,3,0,0,,
negative_normal_00278_p01.jpg,data\pages\negative_normal\negative_normal_00278_p01.jpg,negative_normal_00278.docx,negative_normal,docx,1,4,0,0,,
negative_normal_00278_p02.jpg,data\pages\negative_normal\negative_normal_00278_p02.jpg,negative_normal_00278.docx,negative_normal,docx,2,4,0,0,gentle,7.jpg
negative_normal_00278_p03.jpg,data\pages\negative_normal\negative_normal_00278_p03.jpg,negative_normal_00278.docx,negative_normal,docx,3,4,0,0,,
negative_edge_00279_p01.jpg,data\pages\negative_edge\negative_edge_00279_p01.jpg,negative_edge_00279.pdf,negative_edge,pdf,1,3,0,1,rotated,7.jpg
negative_edge_00279_p02.jpg,data\pages\negative_edge\negative_edge_00279_p02.jpg,negative_edge_00279.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00279_p03.jpg,data\pages\negative_edge\negative_edge_00279_p03.jpg,negative_edge_00279.pdf,negative_edge,pdf,3,3,0,0,,
negative_normal_00280_p01.jpg,data\pages\negative_normal\negative_normal_00280_p01.jpg,negative_normal_00280.pdf,negative_normal,pdf,1,4,0,0,,
negative_normal_00280_p02.jpg,data\pages\negative_normal\negative_normal_00280_p02.jpg,negative_normal_00280.pdf,negative_normal,pdf,2,4,0,0,,
negative_normal_00280_p04.jpg,data\pages\negative_normal\negative_normal_00280_p04.jpg,negative_normal_00280.pdf,negative_normal,pdf,4,4,0,0,gentle,8.jpg
negative_edge_00281_p01.jpg,data\pages\negative_edge\negative_edge_00281_p01.jpg,negative_edge_00281.docx,negative_edge,docx,1,4,0,0,,
negative_edge_00281_p02.jpg,data\pages\negative_edge\negative_edge_00281_p02.jpg,negative_edge_00281.docx,negative_edge,docx,2,4,0,1,shadow,8.jpg
negative_edge_00281_p03.jpg,data\pages\negative_edge\negative_edge_00281_p03.jpg,negative_edge_00281.docx,negative_edge,docx,3,4,0,0,,
negative_normal_00282_p01.jpg,data\pages\negative_normal\negative_normal_00282_p01.jpg,negative_normal_00282.pdf,negative_normal,pdf,1,4,0,0,,
negative_normal_00282_p02.jpg,data\pages\negative_normal\negative_normal_00282_p02.jpg,negative_normal_00282.pdf,negative_normal,pdf,2,4,0,0,,
negative_normal_00282_p04.jpg,data\pages\negative_normal\negative_normal_00282_p04.jpg,negative_normal_00282.pdf,negative_normal,pdf,4,4,0,0,gentle,9.jpg
negative_edge_00283_p01.jpg,data\pages\negative_edge\negative_edge_00283_p01.jpg,negative_edge_00283.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00283_p02.jpg,data\pages\negative_edge\negative_edge_00283_p02.jpg,negative_edge_00283.docx,negative_edge,docx,2,3,0,1,photocopy,9.jpg
negative_edge_00283_p03.jpg,data\pages\negative_edge\negative_edge_00283_p03.jpg,negative_edge_00283.docx,negative_edge,docx,3,3,0,0,,
negative_normal_00284_p01.jpg,data\pages\negative_normal\negative_normal_00284_p01.jpg,negative_normal_00284.pdf,negative_normal,pdf,1,2,0,0,,
negative_normal_00284_p02.jpg,data\pages\negative_normal\negative_normal_00284_p02.jpg,negative_normal_00284.pdf,negative_normal,pdf,2,2,0,0,none,0.jpg
negative_edge_00285_p01.jpg,data\pages\negative_edge\negative_edge_00285_p01.jpg,negative_edge_00285.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00285_p02.jpg,data\pages\negative_edge\negative_edge_00285_p02.jpg,negative_edge_00285.pdf,negative_edge,pdf,2,3,0,1,photocopy,0.jpg
negative_edge_00285_p03.jpg,data\pages\negative_edge\negative_edge_00285_p03.jpg,negative_edge_00285.pdf,negative_edge,pdf,3,3,0,0,,
negative_normal_00286_p01.jpg,data\pages\negative_normal\negative_normal_00286_p01.jpg,negative_normal_00286.pdf,negative_normal,pdf,1,4,0,0,,
negative_normal_00286_p02.jpg,data\pages\negative_normal\negative_normal_00286_p02.jpg,negative_normal_00286.pdf,negative_normal,pdf,2,4,0,0,,
negative_normal_00286_p03.jpg,data\pages\negative_normal\negative_normal_00286_p03.jpg,negative_normal_00286.pdf,negative_normal,pdf,3,4,0,0,gentle,1.jpg
negative_edge_00287_p01.jpg,data\pages\negative_edge\negative_edge_00287_p01.jpg,negative_edge_00287.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00287_p02.jpg,data\pages\negative_edge\negative_edge_00287_p02.jpg,negative_edge_00287.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00287_p03.jpg,data\pages\negative_edge\negative_edge_00287_p03.jpg,negative_edge_00287.pdf,negative_edge,pdf,3,3,0,1,noise,1.jpg
negative_normal_00288_p01.jpg,data\pages\negative_normal\negative_normal_00288_p01.jpg,negative_normal_00288.pdf,negative_normal,pdf,1,3,0,0,,
negative_normal_00288_p02.jpg,data\pages\negative_normal\negative_normal_00288_p02.jpg,negative_normal_00288.pdf,negative_normal,pdf,2,3,0,0,none,10.jpg
negative_normal_00288_p03.jpg,data\pages\negative_normal\negative_normal_00288_p03.jpg,negative_normal_00288.pdf,negative_normal,pdf,3,3,0,0,,
negative_edge_00289_p01.jpg,data\pages\negative_edge\negative_edge_00289_p01.jpg,negative_edge_00289.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00289_p02.jpg,data\pages\negative_edge\negative_edge_00289_p02.jpg,negative_edge_00289.pdf,negative_edge,pdf,2,2,0,1,pixelated,10.jpg
negative_normal_00290_p01.jpg,data\pages\negative_normal\negative_normal_00290_p01.jpg,negative_normal_00290.docx,negative_normal,docx,1,4,0,0,,
negative_normal_00290_p02.jpg,data\pages\negative_normal\negative_normal_00290_p02.jpg,negative_normal_00290.docx,negative_normal,docx,2,4,0,0,gentle,11.jpg
negative_normal_00290_p03.jpg,data\pages\negative_normal\negative_normal_00290_p03.jpg,negative_normal_00290.docx,negative_normal,docx,3,4,0,0,,
negative_edge_00291_p01.jpg,data\pages\negative_edge\negative_edge_00291_p01.jpg,negative_edge_00291.pdf,negative_edge,pdf,1,4,0,0,,
negative_edge_00291_p02.jpg,data\pages\negative_edge\negative_edge_00291_p02.jpg,negative_edge_00291.pdf,negative_edge,pdf,2,4,0,0,,
negative_edge_00291_p03.jpg,data\pages\negative_edge\negative_edge_00291_p03.jpg,negative_edge_00291.pdf,negative_edge,pdf,3,4,0,1,photocopy,11.jpg
negative_normal_00292_p01.jpg,data\pages\negative_normal\negative_normal_00292_p01.jpg,negative_normal_00292.pdf,negative_normal,pdf,1,2,0,0,,
negative_normal_00292_p02.jpg,data\pages\negative_normal\negative_normal_00292_p02.jpg,negative_normal_00292.pdf,negative_normal,pdf,2,2,0,0,gentle,12.jpg
negative_edge_00293_p01.jpg,data\pages\negative_edge\negative_edge_00293_p01.jpg,negative_edge_00293.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00293_p02.jpg,data\pages\negative_edge\negative_edge_00293_p02.jpg,negative_edge_00293.pdf,negative_edge,pdf,2,2,0,1,photocopy,12.jpg
negative_normal_00294_p01.jpg,data\pages\negative_normal\negative_normal_00294_p01.jpg,negative_normal_00294.pdf,negative_normal,pdf,1,4,0,0,none,13.jpg
negative_normal_00294_p02.jpg,data\pages\negative_normal\negative_normal_00294_p02.jpg,negative_normal_00294.pdf,negative_normal,pdf,2,4,0,0,,
negative_normal_00294_p03.jpg,data\pages\negative_normal\negative_normal_00294_p03.jpg,negative_normal_00294.pdf,negative_normal,pdf,3,4,0,0,,
negative_edge_00295_p01.jpg,data\pages\negative_edge\negative_edge_00295_p01.jpg,negative_edge_00295.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00295_p02.jpg,data\pages\negative_edge\negative_edge_00295_p02.jpg,negative_edge_00295.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00295_p03.jpg,data\pages\negative_edge\negative_edge_00295_p03.jpg,negative_edge_00295.pdf,negative_edge,pdf,3,3,0,1,photocopy,13.jpg
negative_normal_00296_p01.jpg,data\pages\negative_normal\negative_normal_00296_p01.jpg,negative_normal_00296.pdf,negative_normal,pdf,1,3,0,0,,
negative_normal_00296_p02.jpg,data\pages\negative_normal\negative_normal_00296_p02.jpg,negative_normal_00296.pdf,negative_normal,pdf,2,3,0,0,none,14.jpg
negative_normal_00296_p03.jpg,data\pages\negative_normal\negative_normal_00296_p03.jpg,negative_normal_00296.pdf,negative_normal,pdf,3,3,0,0,,
negative_edge_00297_p01.jpg,data\pages\negative_edge\negative_edge_00297_p01.jpg,negative_edge_00297.pdf,negative_edge,pdf,1,2,0,1,pixelated,14.jpg
negative_edge_00297_p02.jpg,data\pages\negative_edge\negative_edge_00297_p02.jpg,negative_edge_00297.pdf,negative_edge,pdf,2,2,0,0,,
negative_normal_00298_p01.jpg,data\pages\negative_normal\negative_normal_00298_p01.jpg,negative_normal_00298.docx,negative_normal,docx,1,4,0,0,,
negative_normal_00298_p02.jpg,data\pages\negative_normal\negative_normal_00298_p02.jpg,negative_normal_00298.docx,negative_normal,docx,2,4,0,0,,
negative_normal_00298_p03.jpg,data\pages\negative_normal\negative_normal_00298_p03.jpg,negative_normal_00298.docx,negative_normal,docx,3,4,0,0,none,15.jpg
negative_edge_00299_p01.jpg,data\pages\negative_edge\negative_edge_00299_p01.jpg,negative_edge_00299.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00299_p02.jpg,data\pages\negative_edge\negative_edge_00299_p02.jpg,negative_edge_00299.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00299_p03.jpg,data\pages\negative_edge\negative_edge_00299_p03.jpg,negative_edge_00299.pdf,negative_edge,pdf,3,3,0,1,shadow,15.jpg
negative_normal_00300_p01.jpg,data\pages\negative_normal\negative_normal_00300_p01.jpg,negative_normal_00300.pdf,negative_normal,pdf,1,4,0,0,gentle,16.jpg
negative_normal_00300_p02.jpg,data\pages\negative_normal\negative_normal_00300_p02.jpg,negative_normal_00300.pdf,negative_normal,pdf,2,4,0,0,,
negative_normal_00300_p03.jpg,data\pages\negative_normal\negative_normal_00300_p03.jpg,negative_normal_00300.pdf,negative_normal,pdf,3,4,0,0,,
negative_edge_00301_p01.jpg,data\pages\negative_edge\negative_edge_00301_p01.jpg,negative_edge_00301.pdf,negative_edge,pdf,1,3,0,1,photocopy,16.jpg
negative_edge_00301_p02.jpg,data\pages\negative_edge\negative_edge_00301_p02.jpg,negative_edge_00301.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00301_p03.jpg,data\pages\negative_edge\negative_edge_00301_p03.jpg,negative_edge_00301.pdf,negative_edge,pdf,3,3,0,0,,
negative_normal_00302_p01.jpg,data\pages\negative_normal\negative_normal_00302_p01.jpg,negative_normal_00302.pdf,negative_normal,pdf,1,2,0,0,,
negative_normal_00302_p02.jpg,data\pages\negative_normal\negative_normal_00302_p02.jpg,negative_normal_00302.pdf,negative_normal,pdf,2,2,0,0,gentle,17.jpg
negative_edge_00303_p01.jpg,data\pages\negative_edge\negative_edge_00303_p01.jpg,negative_edge_00303.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00303_p02.jpg,data\pages\negative_edge\negative_edge_00303_p02.jpg,negative_edge_00303.docx,negative_edge,docx,2,3,0,1,blur,17.jpg
negative_edge_00303_p03.jpg,data\pages\negative_edge\negative_edge_00303_p03.jpg,negative_edge_00303.docx,negative_edge,docx,3,3,0,0,,
negative_normal_00304_p01.jpg,data\pages\negative_normal\negative_normal_00304_p01.jpg,negative_normal_00304.pdf,negative_normal,pdf,1,2,0,0,,
negative_normal_00304_p02.jpg,data\pages\negative_normal\negative_normal_00304_p02.jpg,negative_normal_00304.pdf,negative_normal,pdf,2,2,0,0,gentle,18.jpg
negative_edge_00305_p01.jpg,data\pages\negative_edge\negative_edge_00305_p01.jpg,negative_edge_00305.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00305_p02.jpg,data\pages\negative_edge\negative_edge_00305_p02.jpg,negative_edge_00305.docx,negative_edge,docx,2,3,0,1,pixelated,18.jpg
negative_edge_00305_p03.jpg,data\pages\negative_edge\negative_edge_00305_p03.jpg,negative_edge_00305.docx,negative_edge,docx,3,3,0,0,,
negative_normal_00306_p01.jpg,data\pages\negative_normal\negative_normal_00306_p01.jpg,negative_normal_00306.pdf,negative_normal,pdf,1,3,0,0,gentle,19.jpg
negative_normal_00306_p02.jpg,data\pages\negative_normal\negative_normal_00306_p02.jpg,negative_normal_00306.pdf,negative_normal,pdf,2,3,0,0,,
negative_normal_00306_p03.jpg,data\pages\negative_normal\negative_normal_00306_p03.jpg,negative_normal_00306.pdf,negative_normal,pdf,3,3,0,0,,
negative_edge_00307_p01.jpg,data\pages\negative_edge\negative_edge_00307_p01.jpg,negative_edge_00307.pdf,negative_edge,pdf,1,4,0,0,,
negative_edge_00307_p02.jpg,data\pages\negative_edge\negative_edge_00307_p02.jpg,negative_edge_00307.pdf,negative_edge,pdf,2,4,0,0,,
negative_edge_00307_p03.jpg,data\pages\negative_edge\negative_edge_00307_p03.jpg,negative_edge_00307.pdf,negative_edge,pdf,3,4,0,1,noise,19.jpg
negative_normal_00308_p01.jpg,data\pages\negative_normal\negative_normal_00308_p01.jpg,negative_normal_00308.pdf,negative_normal,pdf,1,2,0,0,gentle,2.jpg
negative_normal_00308_p02.jpg,data\pages\negative_normal\negative_normal_00308_p02.jpg,negative_normal_00308.pdf,negative_normal,pdf,2,2,0,0,,
negative_edge_00309_p01.jpg,data\pages\negative_edge\negative_edge_00309_p01.jpg,negative_edge_00309.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00309_p02.jpg,data\pages\negative_edge\negative_edge_00309_p02.jpg,negative_edge_00309.docx,negative_edge,docx,2,3,0,0,,
negative_edge_00309_p03.jpg,data\pages\negative_edge\negative_edge_00309_p03.jpg,negative_edge_00309.docx,negative_edge,docx,3,3,0,1,noise,2.jpg
negative_normal_00310_p01.jpg,data\pages\negative_normal\negative_normal_00310_p01.jpg,negative_normal_00310.pdf,negative_normal,pdf,1,3,0,0,,
negative_normal_00310_p02.jpg,data\pages\negative_normal\negative_normal_00310_p02.jpg,negative_normal_00310.pdf,negative_normal,pdf,2,3,0,0,gentle,3.jpg
negative_normal_00310_p03.jpg,data\pages\negative_normal\negative_normal_00310_p03.jpg,negative_normal_00310.pdf,negative_normal,pdf,3,3,0,0,,
negative_edge_00311_p01.jpg,data\pages\negative_edge\negative_edge_00311_p01.jpg,negative_edge_00311.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00311_p02.jpg,data\pages\negative_edge\negative_edge_00311_p02.jpg,negative_edge_00311.pdf,negative_edge,pdf,2,2,0,1,shadow,3.jpg
negative_normal_00312_p01.jpg,data\pages\negative_normal\negative_normal_00312_p01.jpg,negative_normal_00312.docx,negative_normal,docx,1,2,0,0,,
negative_normal_00312_p02.jpg,data\pages\negative_normal\negative_normal_00312_p02.jpg,negative_normal_00312.docx,negative_normal,docx,2,2,0,0,gentle,4.jpg
negative_edge_00313_p01.jpg,data\pages\negative_edge\negative_edge_00313_p01.jpg,negative_edge_00313.docx,negative_edge,docx,1,4,0,0,,
negative_edge_00313_p02.jpg,data\pages\negative_edge\negative_edge_00313_p02.jpg,negative_edge_00313.docx,negative_edge,docx,2,4,0,1,noise,4.jpg
negative_edge_00313_p03.jpg,data\pages\negative_edge\negative_edge_00313_p03.jpg,negative_edge_00313.docx,negative_edge,docx,3,4,0,0,,
negative_normal_00314_p01.jpg,data\pages\negative_normal\negative_normal_00314_p01.jpg,negative_normal_00314.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00314_p02.jpg,data\pages\negative_normal\negative_normal_00314_p02.jpg,negative_normal_00314.docx,negative_normal,docx,2,3,0,0,gentle,5.jpg
negative_normal_00314_p03.jpg,data\pages\negative_normal\negative_normal_00314_p03.jpg,negative_normal_00314.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00315_p01.jpg,data\pages\negative_edge\negative_edge_00315_p01.jpg,negative_edge_00315.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00315_p02.jpg,data\pages\negative_edge\negative_edge_00315_p02.jpg,negative_edge_00315.pdf,negative_edge,pdf,2,2,0,1,photocopy,5.jpg
negative_normal_00316_p01.jpg,data\pages\negative_normal\negative_normal_00316_p01.jpg,negative_normal_00316.pdf,negative_normal,pdf,1,2,0,0,gentle,6.jpg
negative_normal_00316_p02.jpg,data\pages\negative_normal\negative_normal_00316_p02.jpg,negative_normal_00316.pdf,negative_normal,pdf,2,2,0,0,,
negative_edge_00317_p01.jpg,data\pages\negative_edge\negative_edge_00317_p01.jpg,negative_edge_00317.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00317_p02.jpg,data\pages\negative_edge\negative_edge_00317_p02.jpg,negative_edge_00317.pdf,negative_edge,pdf,2,2,0,1,photocopy,6.jpg
negative_normal_00318_p01.jpg,data\pages\negative_normal\negative_normal_00318_p01.jpg,negative_normal_00318.pdf,negative_normal,pdf,1,3,0,0,,
negative_normal_00318_p02.jpg,data\pages\negative_normal\negative_normal_00318_p02.jpg,negative_normal_00318.pdf,negative_normal,pdf,2,3,0,0,,
negative_normal_00318_p03.jpg,data\pages\negative_normal\negative_normal_00318_p03.jpg,negative_normal_00318.pdf,negative_normal,pdf,3,3,0,0,gentle,8.jpg
negative_edge_00319_p01.jpg,data\pages\negative_edge\negative_edge_00319_p01.jpg,negative_edge_00319.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00319_p02.jpg,data\pages\negative_edge\negative_edge_00319_p02.jpg,negative_edge_00319.pdf,negative_edge,pdf,2,2,0,1,rotated,8.jpg
negative_normal_00320_p01.jpg,data\pages\negative_normal\negative_normal_00320_p01.jpg,negative_normal_00320.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00320_p02.jpg,data\pages\negative_normal\negative_normal_00320_p02.jpg,negative_normal_00320.docx,negative_normal,docx,2,3,0,0,gentle,9.jpg
negative_normal_00320_p03.jpg,data\pages\negative_normal\negative_normal_00320_p03.jpg,negative_normal_00320.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00321_p01.jpg,data\pages\negative_edge\negative_edge_00321_p01.jpg,negative_edge_00321.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00321_p02.jpg,data\pages\negative_edge\negative_edge_00321_p02.jpg,negative_edge_00321.docx,negative_edge,docx,2,3,0,1,pixelated,9.jpg
negative_edge_00321_p03.jpg,data\pages\negative_edge\negative_edge_00321_p03.jpg,negative_edge_00321.docx,negative_edge,docx,3,3,0,0,,
